,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4874,Pino Daniele,Amore senza fine - 2017 Remaster,39ARgMyOL9vloLrObmD1Py,52,0.612,0.785,1,-7.361,0,0.0309,0.459,6.99e-06,0.198,0.655,90.935,259253,4
4875,Pino Daniele,Amore senza fine - 2017 Remaster,39ARgMyOL9vloLrObmD1Py,52,0.612,0.785,1,-7.361,0,0.0309,0.459,6.99e-06,0.198,0.655,90.935,259253,4
4876,Pino Daniele,Amore senza fine - 2017 Remaster,39ARgMyOL9vloLrObmD1Py,52,0.612,0.785,1,-7.361,0,0.0309,0.459,6.99e-06,0.198,0.655,90.935,259253,4
4877,Pino Daniele,Amore senza fine - 2017 Remaster,39ARgMyOL9vloLrObmD1Py,52,0.612,0.785,1,-7.361,0,0.0309,0.459,6.99e-06,0.198,0.655,90.935,259253,4
4878,Pino Daniele,Amore senza fine - 2017 Remaster,39ARgMyOL9vloLrObmD1Py,52,0.612,0.785,1,-7.361,0,0.0309,0.459,6.99e-06,0.198,0.655,90.935,259253,4
4879,Daði Freyr,Seinni Tíma Vandamál (Áramótaskaupið 2017),7KQcvjd1ukm1YenBNHh4JV,39,0.826,0.495,1,-10.529,1,0.0707,0.0548,0.00233,0.0898,0.668,127.041,177661,4
4880,Daði Freyr,Seinni Tíma Vandamál (Áramótaskaupið 2017),7KQcvjd1ukm1YenBNHh4JV,39,0.826,0.495,1,-10.529,1,0.0707,0.0548,0.00233,0.0898,0.668,127.041,177661,4
4881,Daði Freyr,Seinni Tíma Vandamál (Áramótaskaupið 2017),7KQcvjd1ukm1YenBNHh4JV,39,0.826,0.495,1,-10.529,1,0.0707,0.0548,0.00233,0.0898,0.668,127.041,177661,4
4882,Daði Freyr,Seinni Tíma Vandamál (Áramótaskaupið 2017),7KQcvjd1ukm1YenBNHh4JV,39,0.826,0.495,1,-10.529,1,0.0707,0.0548,0.00233,0.0898,0.668,127.041,177661,4
4883,Daði Freyr,Seinni Tíma Vandamál (Áramótaskaupið 2017),7KQcvjd1ukm1YenBNHh4JV,39,0.826,0.495,1,-10.529,1,0.0707,0.0548,0.00233,0.0898,0.668,127.041,177661,4
4884,Daði Freyr,Seinni Tíma Vandamál (Áramótaskaupið 2017),7KQcvjd1ukm1YenBNHh4JV,39,0.826,0.495,1,-10.529,1,0.0707,0.0548,0.00233,0.0898,0.668,127.041,177661,4
4885,Daði Freyr,Seinni Tíma Vandamál (Áramótaskaupið 2017),7KQcvjd1ukm1YenBNHh4JV,39,0.826,0.495,1,-10.529,1,0.0707,0.0548,0.00233,0.0898,0.668,127.041,177661,4
4886,Daði Freyr,Seinni Tíma Vandamál (Áramótaskaupið 2017),7KQcvjd1ukm1YenBNHh4JV,39,0.826,0.495,1,-10.529,1,0.0707,0.0548,0.00233,0.0898,0.668,127.041,177661,4
4887,Daði Freyr,Seinni Tíma Vandamál (Áramótaskaupið 2017),7KQcvjd1ukm1YenBNHh4JV,39,0.826,0.495,1,-10.529,1,0.0707,0.0548,0.00233,0.0898,0.668,127.041,177661,4
4888,Radiohead,Palo Alto - Remastered,7BFYY2EFrru8QHolUiKpEE,40,0.406,0.819,2,-7.825,1,0.0738,0.00777,0.00248,0.11,0.325,116.9,231816,4
4889,Radiohead,Palo Alto - Remastered,7BFYY2EFrru8QHolUiKpEE,40,0.406,0.819,2,-7.825,1,0.0738,0.00777,0.00248,0.11,0.325,116.9,231816,4
4890,Radiohead,Palo Alto - Remastered,7BFYY2EFrru8QHolUiKpEE,40,0.406,0.819,2,-7.825,1,0.0738,0.00777,0.00248,0.11,0.325,116.9,231816,4
4891,Radiohead,Palo Alto - Remastered,7BFYY2EFrru8QHolUiKpEE,40,0.406,0.819,2,-7.825,1,0.0738,0.00777,0.00248,0.11,0.325,116.9,231816,4
4892,Radiohead,Palo Alto - Remastered,7BFYY2EFrru8QHolUiKpEE,40,0.406,0.819,2,-7.825,1,0.0738,0.00777,0.00248,0.11,0.325,116.9,231816,4
4893,Radiohead,Palo Alto - Remastered,7BFYY2EFrru8QHolUiKpEE,40,0.406,0.819,2,-7.825,1,0.0738,0.00777,0.00248,0.11,0.325,116.9,231816,4
4894,Radiohead,Palo Alto - Remastered,7BFYY2EFrru8QHolUiKpEE,40,0.406,0.819,2,-7.825,1,0.0738,0.00777,0.00248,0.11,0.325,116.9,231816,4
4895,Radiohead,Palo Alto - Remastered,7BFYY2EFrru8QHolUiKpEE,40,0.406,0.819,2,-7.825,1,0.0738,0.00777,0.00248,0.11,0.325,116.9,231816,4
4896,Radiohead,Palo Alto - Remastered,7BFYY2EFrru8QHolUiKpEE,40,0.406,0.819,2,-7.825,1,0.0738,0.00777,0.00248,0.11,0.325,116.9,231816,4
4897,Neil Young,Harvest - 2017 Remaster,1d6A2bsAnHGTWPjiUX7j1K,28,0.56,0.216,2,-17.987,1,0.0326,0.766,7.88e-05,0.181,0.281,85.773,191573,4
4898,Neil Young,Harvest - 2017 Remaster,1d6A2bsAnHGTWPjiUX7j1K,28,0.56,0.216,2,-17.987,1,0.0326,0.766,7.88e-05,0.181,0.281,85.773,191573,4
4899,Neil Young,Harvest - 2017 Remaster,1d6A2bsAnHGTWPjiUX7j1K,28,0.56,0.216,2,-17.987,1,0.0326,0.766,7.88e-05,0.181,0.281,85.773,191573,4
4900,Neil Young,Harvest - 2017 Remaster,1d6A2bsAnHGTWPjiUX7j1K,28,0.56,0.216,2,-17.987,1,0.0326,0.766,7.88e-05,0.181,0.281,85.773,191573,4
4901,Neil Young,Harvest - 2017 Remaster,1d6A2bsAnHGTWPjiUX7j1K,28,0.56,0.216,2,-17.987,1,0.0326,0.766,7.88e-05,0.181,0.281,85.773,191573,4
4902,Neil Young,Harvest - 2017 Remaster,1d6A2bsAnHGTWPjiUX7j1K,28,0.56,0.216,2,-17.987,1,0.0326,0.766,7.88e-05,0.181,0.281,85.773,191573,4
4903,Neil Young,Harvest - 2017 Remaster,1d6A2bsAnHGTWPjiUX7j1K,28,0.56,0.216,2,-17.987,1,0.0326,0.766,7.88e-05,0.181,0.281,85.773,191573,4
4904,Neil Young,Harvest - 2017 Remaster,1d6A2bsAnHGTWPjiUX7j1K,28,0.56,0.216,2,-17.987,1,0.0326,0.766,7.88e-05,0.181,0.281,85.773,191573,4
4905,Neil Young,Harvest - 2017 Remaster,1d6A2bsAnHGTWPjiUX7j1K,28,0.56,0.216,2,-17.987,1,0.0326,0.766,7.88e-05,0.181,0.281,85.773,191573,4
4906,Eric Church,"Record Year - Live At Staples Center, Los Angeles, CA / March 31, 2017",1aaVflBoMypwij2UKVschg,26,0.45,0.76,5,-6.546,1,0.0717,0.156,0.0,0.707,0.391,80.102,221840,4
4907,Eric Church,"Record Year - Live At Staples Center, Los Angeles, CA / March 31, 2017",1aaVflBoMypwij2UKVschg,26,0.45,0.76,5,-6.546,1,0.0717,0.156,0.0,0.707,0.391,80.102,221840,4
4908,Eric Church,"Record Year - Live At Staples Center, Los Angeles, CA / March 31, 2017",1aaVflBoMypwij2UKVschg,26,0.45,0.76,5,-6.546,1,0.0717,0.156,0.0,0.707,0.391,80.102,221840,4
4909,Eric Church,"Record Year - Live At Staples Center, Los Angeles, CA / March 31, 2017",1aaVflBoMypwij2UKVschg,26,0.45,0.76,5,-6.546,1,0.0717,0.156,0.0,0.707,0.391,80.102,221840,4
4910,Eric Church,"Record Year - Live At Staples Center, Los Angeles, CA / March 31, 2017",1aaVflBoMypwij2UKVschg,26,0.45,0.76,5,-6.546,1,0.0717,0.156,0.0,0.707,0.391,80.102,221840,4
4911,Eric Church,"Record Year - Live At Staples Center, Los Angeles, CA / March 31, 2017",1aaVflBoMypwij2UKVschg,26,0.45,0.76,5,-6.546,1,0.0717,0.156,0.0,0.707,0.391,80.102,221840,4
4912,Eric Church,"Record Year - Live At Staples Center, Los Angeles, CA / March 31, 2017",1aaVflBoMypwij2UKVschg,26,0.45,0.76,5,-6.546,1,0.0717,0.156,0.0,0.707,0.391,80.102,221840,4
4913,Eric Church,"Record Year - Live At Staples Center, Los Angeles, CA / March 31, 2017",1aaVflBoMypwij2UKVschg,26,0.45,0.76,5,-6.546,1,0.0717,0.156,0.0,0.707,0.391,80.102,221840,4
4914,Eric Church,"Record Year - Live At Staples Center, Los Angeles, CA / March 31, 2017",1aaVflBoMypwij2UKVschg,26,0.45,0.76,5,-6.546,1,0.0717,0.156,0.0,0.707,0.391,80.102,221840,4
4915,Eric Church,"Drink In My Hand - Acoustic / Live At Casper Events Center, Casper, WY / April 4, 2017",0agg0W9R5zNcvzNWqY056A,26,0.422,0.701,0,-6.802,1,0.0559,0.759,0.0,0.833,0.639,103.573,216809,4
4916,Eric Church,"Drink In My Hand - Acoustic / Live At Casper Events Center, Casper, WY / April 4, 2017",0agg0W9R5zNcvzNWqY056A,26,0.422,0.701,0,-6.802,1,0.0559,0.759,0.0,0.833,0.639,103.573,216809,4
4917,Eric Church,"Drink In My Hand - Acoustic / Live At Casper Events Center, Casper, WY / April 4, 2017",0agg0W9R5zNcvzNWqY056A,26,0.422,0.701,0,-6.802,1,0.0559,0.759,0.0,0.833,0.639,103.573,216809,4
4918,Eric Church,"Drink In My Hand - Acoustic / Live At Casper Events Center, Casper, WY / April 4, 2017",0agg0W9R5zNcvzNWqY056A,26,0.422,0.701,0,-6.802,1,0.0559,0.759,0.0,0.833,0.639,103.573,216809,4
4919,Eric Church,"Drink In My Hand - Acoustic / Live At Casper Events Center, Casper, WY / April 4, 2017",0agg0W9R5zNcvzNWqY056A,26,0.422,0.701,0,-6.802,1,0.0559,0.759,0.0,0.833,0.639,103.573,216809,4
4920,Eric Church,"Drink In My Hand - Acoustic / Live At Casper Events Center, Casper, WY / April 4, 2017",0agg0W9R5zNcvzNWqY056A,26,0.422,0.701,0,-6.802,1,0.0559,0.759,0.0,0.833,0.639,103.573,216809,4
4921,Eric Church,"Drink In My Hand - Acoustic / Live At Casper Events Center, Casper, WY / April 4, 2017",0agg0W9R5zNcvzNWqY056A,26,0.422,0.701,0,-6.802,1,0.0559,0.759,0.0,0.833,0.639,103.573,216809,4
4922,Eric Church,"Drink In My Hand - Acoustic / Live At Casper Events Center, Casper, WY / April 4, 2017",0agg0W9R5zNcvzNWqY056A,26,0.422,0.701,0,-6.802,1,0.0559,0.759,0.0,0.833,0.639,103.573,216809,4
4923,Eric Church,"Drink In My Hand - Acoustic / Live At Casper Events Center, Casper, WY / April 4, 2017",0agg0W9R5zNcvzNWqY056A,26,0.422,0.701,0,-6.802,1,0.0559,0.759,0.0,0.833,0.639,103.573,216809,4
4924,The Moody Blues,Dawn: Dawn Is A Feeling - Remastered 2017,5ukhn8xpLGRoPPMxbMuDOu,28,0.246,0.204,5,-16.065,0,0.0321,0.891,0.663,0.169,0.0976,90.373,227627,3
4925,The Moody Blues,Dawn: Dawn Is A Feeling - Remastered 2017,5ukhn8xpLGRoPPMxbMuDOu,28,0.246,0.204,5,-16.065,0,0.0321,0.891,0.663,0.169,0.0976,90.373,227627,3
4926,The Moody Blues,Dawn: Dawn Is A Feeling - Remastered 2017,5ukhn8xpLGRoPPMxbMuDOu,28,0.246,0.204,5,-16.065,0,0.0321,0.891,0.663,0.169,0.0976,90.373,227627,3
4927,The Moody Blues,Dawn: Dawn Is A Feeling - Remastered 2017,5ukhn8xpLGRoPPMxbMuDOu,28,0.246,0.204,5,-16.065,0,0.0321,0.891,0.663,0.169,0.0976,90.373,227627,3
4928,Eric Church,"Country Music Jesus - Live At Allstate Arena, Chicago, IL / April 13, 2017",3GcSFWAoPCrsm6lLqmsbSr,26,0.484,0.842,5,-7.181,1,0.0575,0.0317,0.000881,0.162,0.349,116.293,229810,4
4929,Eric Church,"Country Music Jesus - Live At Allstate Arena, Chicago, IL / April 13, 2017",3GcSFWAoPCrsm6lLqmsbSr,26,0.484,0.842,5,-7.181,1,0.0575,0.0317,0.000881,0.162,0.349,116.293,229810,4
4930,Eric Church,"Country Music Jesus - Live At Allstate Arena, Chicago, IL / April 13, 2017",3GcSFWAoPCrsm6lLqmsbSr,26,0.484,0.842,5,-7.181,1,0.0575,0.0317,0.000881,0.162,0.349,116.293,229810,4
4931,Eric Church,"Country Music Jesus - Live At Allstate Arena, Chicago, IL / April 13, 2017",3GcSFWAoPCrsm6lLqmsbSr,26,0.484,0.842,5,-7.181,1,0.0575,0.0317,0.000881,0.162,0.349,116.293,229810,4
4932,Buffalo Springfield,Broken Arrow - 2017 Remaster,0IzuDEmXfk2bS6G1ziSC1T,28,0.336,0.492,0,-12.987,1,0.0596,0.677,0.000119,0.391,0.349,87.671,374653,4
4933,Buffalo Springfield,Broken Arrow - 2017 Remaster,0IzuDEmXfk2bS6G1ziSC1T,28,0.336,0.492,0,-12.987,1,0.0596,0.677,0.000119,0.391,0.349,87.671,374653,4
4934,Buffalo Springfield,Broken Arrow - 2017 Remaster,0IzuDEmXfk2bS6G1ziSC1T,28,0.336,0.492,0,-12.987,1,0.0596,0.677,0.000119,0.391,0.349,87.671,374653,4
4935,Buffalo Springfield,Broken Arrow - 2017 Remaster,0IzuDEmXfk2bS6G1ziSC1T,28,0.336,0.492,0,-12.987,1,0.0596,0.677,0.000119,0.391,0.349,87.671,374653,4
4936,Against All Logic,You Are Going to Love Me and Scream,4XpOgkkAnA0GHmsk9ZxcDX,38,0.762,0.76,8,-10.034,0,0.0749,0.134,0.772,0.126,0.214,124.978,335208,4
4937,Against All Logic,You Are Going to Love Me and Scream,4XpOgkkAnA0GHmsk9ZxcDX,38,0.762,0.76,8,-10.034,0,0.0749,0.134,0.772,0.126,0.214,124.978,335208,4
4938,Against All Logic,You Are Going to Love Me and Scream,4XpOgkkAnA0GHmsk9ZxcDX,38,0.762,0.76,8,-10.034,0,0.0749,0.134,0.772,0.126,0.214,124.978,335208,4
4939,Against All Logic,You Are Going to Love Me and Scream,4XpOgkkAnA0GHmsk9ZxcDX,38,0.762,0.76,8,-10.034,0,0.0749,0.134,0.772,0.126,0.214,124.978,335208,4
4940,Eric Church,"Drink In My Hand - Live At Staples Center, Los Angeles, CA / March 31, 2017",7yqMX0CgXNObxnlnA9JgaW,26,0.587,0.959,0,-4.865,1,0.062,0.00739,0.0,0.662,0.625,114.12,190850,4
4941,Eric Church,"Drink In My Hand - Live At Staples Center, Los Angeles, CA / March 31, 2017",7yqMX0CgXNObxnlnA9JgaW,26,0.587,0.959,0,-4.865,1,0.062,0.00739,0.0,0.662,0.625,114.12,190850,4
4942,Eric Church,"Drink In My Hand - Live At Staples Center, Los Angeles, CA / March 31, 2017",7yqMX0CgXNObxnlnA9JgaW,26,0.587,0.959,0,-4.865,1,0.062,0.00739,0.0,0.662,0.625,114.12,190850,4
4943,Eric Church,"Drink In My Hand - Live At Staples Center, Los Angeles, CA / March 31, 2017",7yqMX0CgXNObxnlnA9JgaW,26,0.587,0.959,0,-4.865,1,0.062,0.00739,0.0,0.662,0.625,114.12,190850,4
4944,Eric Church,"Mixed Drinks About Feelings - Live At Denny Sanford Premier Center, Sioux Falls, SD / January 14, 2017",3ISpNe3lLSlkpDSbFldq04,26,0.643,0.423,0,-9.158,1,0.0312,0.36,0.0,0.946,0.425,136.036,190000,4
4945,Eric Church,"Mixed Drinks About Feelings - Live At Denny Sanford Premier Center, Sioux Falls, SD / January 14, 2017",3ISpNe3lLSlkpDSbFldq04,26,0.643,0.423,0,-9.158,1,0.0312,0.36,0.0,0.946,0.425,136.036,190000,4
4946,Eric Church,"Mixed Drinks About Feelings - Live At Denny Sanford Premier Center, Sioux Falls, SD / January 14, 2017",3ISpNe3lLSlkpDSbFldq04,26,0.643,0.423,0,-9.158,1,0.0312,0.36,0.0,0.946,0.425,136.036,190000,4
4947,Eric Church,"Mixed Drinks About Feelings - Live At Denny Sanford Premier Center, Sioux Falls, SD / January 14, 2017",3ISpNe3lLSlkpDSbFldq04,26,0.643,0.423,0,-9.158,1,0.0312,0.36,0.0,0.946,0.425,136.036,190000,4
4948,Eric Church,"Guys Like Me - Acoustic / Live At Casper Events Center, Casper, WY / April 4, 2017",27YQyAEPe697fP5wJH1unp,26,0.392,0.711,0,-4.541,1,0.0384,0.826,5.12e-05,0.904,0.699,159.635,179267,4
4949,Eric Church,"Guys Like Me - Acoustic / Live At Casper Events Center, Casper, WY / April 4, 2017",27YQyAEPe697fP5wJH1unp,26,0.392,0.711,0,-4.541,1,0.0384,0.826,5.12e-05,0.904,0.699,159.635,179267,4
4950,Eric Church,"Guys Like Me - Acoustic / Live At Casper Events Center, Casper, WY / April 4, 2017",27YQyAEPe697fP5wJH1unp,26,0.392,0.711,0,-4.541,1,0.0384,0.826,5.12e-05,0.904,0.699,159.635,179267,4
4951,Eric Church,"Guys Like Me - Acoustic / Live At Casper Events Center, Casper, WY / April 4, 2017",27YQyAEPe697fP5wJH1unp,26,0.392,0.711,0,-4.541,1,0.0384,0.826,5.12e-05,0.904,0.699,159.635,179267,4
4952,The Doors,Light My Fire - Mono; 2017 Remaster,53XRAY8Dg1WvfiiZGjqqSt,33,0.496,0.796,9,-8.71,1,0.0551,0.297,0.0017,0.0901,0.481,127.824,420680,4
4953,The Doors,Light My Fire - Mono; 2017 Remaster,53XRAY8Dg1WvfiiZGjqqSt,33,0.496,0.796,9,-8.71,1,0.0551,0.297,0.0017,0.0901,0.481,127.824,420680,4
4954,The Doors,Light My Fire - Mono; 2017 Remaster,53XRAY8Dg1WvfiiZGjqqSt,33,0.496,0.796,9,-8.71,1,0.0551,0.297,0.0017,0.0901,0.481,127.824,420680,4
4955,The Doors,Light My Fire - Mono; 2017 Remaster,53XRAY8Dg1WvfiiZGjqqSt,33,0.496,0.796,9,-8.71,1,0.0551,0.297,0.0017,0.0901,0.481,127.824,420680,4
4956,Foreigner,Waiting for a Girl like You - Radio Edit; 2017 Remaster [Radio Edit],25P3eWNVZWofL0nXhMyDwj,25,0.248,0.516,10,-7.818,0,0.0387,0.363,1.28e-06,0.0541,0.363,201.861,274080,4
4957,Foreigner,Waiting for a Girl like You - Radio Edit; 2017 Remaster [Radio Edit],25P3eWNVZWofL0nXhMyDwj,25,0.248,0.516,10,-7.818,0,0.0387,0.363,1.28e-06,0.0541,0.363,201.861,274080,4
4958,Foreigner,Waiting for a Girl like You - Radio Edit; 2017 Remaster [Radio Edit],25P3eWNVZWofL0nXhMyDwj,25,0.248,0.516,10,-7.818,0,0.0387,0.363,1.28e-06,0.0541,0.363,201.861,274080,4
4959,Foreigner,Waiting for a Girl like You - Radio Edit; 2017 Remaster [Radio Edit],25P3eWNVZWofL0nXhMyDwj,25,0.248,0.516,10,-7.818,0,0.0387,0.363,1.28e-06,0.0541,0.363,201.861,274080,4
4960,Filmore,About You,1DEFXwlvvlNK4uJtvUA1ZK,32,0.702,0.455,11,-8.36,1,0.0525,0.851,0.0,0.123,0.402,129.991,195640,4
4961,Filmore,About You,1DEFXwlvvlNK4uJtvUA1ZK,32,0.702,0.455,11,-8.36,1,0.0525,0.851,0.0,0.123,0.402,129.991,195640,4
4962,Filmore,About You,1DEFXwlvvlNK4uJtvUA1ZK,32,0.702,0.455,11,-8.36,1,0.0525,0.851,0.0,0.123,0.402,129.991,195640,4
4963,Filmore,About You,1DEFXwlvvlNK4uJtvUA1ZK,32,0.702,0.455,11,-8.36,1,0.0525,0.851,0.0,0.123,0.402,129.991,195640,4
4964,Buffalo Springfield,Burned - 2017 Remaster,7vJv5WfyDUp42a44JrTnas,27,0.683,0.655,0,-3.8,1,0.0452,0.108,0.0,0.0894,0.787,133.515,136853,4
4965,Buffalo Springfield,Burned - 2017 Remaster,7vJv5WfyDUp42a44JrTnas,27,0.683,0.655,0,-3.8,1,0.0452,0.108,0.0,0.0894,0.787,133.515,136853,4
4966,Buffalo Springfield,Burned - 2017 Remaster,7vJv5WfyDUp42a44JrTnas,27,0.683,0.655,0,-3.8,1,0.0452,0.108,0.0,0.0894,0.787,133.515,136853,4
4967,Buffalo Springfield,Burned - 2017 Remaster,7vJv5WfyDUp42a44JrTnas,27,0.683,0.655,0,-3.8,1,0.0452,0.108,0.0,0.0894,0.787,133.515,136853,4
4968,Buffalo Springfield,Burned - 2017 Remaster,7vJv5WfyDUp42a44JrTnas,27,0.683,0.655,0,-3.8,1,0.0452,0.108,0.0,0.0894,0.787,133.515,136853,4
4969,Buffalo Springfield,Burned - 2017 Remaster,7vJv5WfyDUp42a44JrTnas,27,0.683,0.655,0,-3.8,1,0.0452,0.108,0.0,0.0894,0.787,133.515,136853,4
4970,Buffalo Springfield,Burned - 2017 Remaster,7vJv5WfyDUp42a44JrTnas,27,0.683,0.655,0,-3.8,1,0.0452,0.108,0.0,0.0894,0.787,133.515,136853,4
4971,Buffalo Springfield,Burned - 2017 Remaster,7vJv5WfyDUp42a44JrTnas,27,0.683,0.655,0,-3.8,1,0.0452,0.108,0.0,0.0894,0.787,133.515,136853,4
4972,Buffalo Springfield,Burned - 2017 Remaster,7vJv5WfyDUp42a44JrTnas,27,0.683,0.655,0,-3.8,1,0.0452,0.108,0.0,0.0894,0.787,133.515,136853,4
4973,Brock Berrigan,Midnight Swim,6dHFDPpzaPUtirY92lT0T7,37,0.668,0.722,10,-4.215,0,0.0422,0.00307,8.74e-05,0.453,0.527,87.99,207272,4
4974,Brock Berrigan,Midnight Swim,6dHFDPpzaPUtirY92lT0T7,37,0.668,0.722,10,-4.215,0,0.0422,0.00307,8.74e-05,0.453,0.527,87.99,207272,4
4975,Brock Berrigan,Midnight Swim,6dHFDPpzaPUtirY92lT0T7,37,0.668,0.722,10,-4.215,0,0.0422,0.00307,8.74e-05,0.453,0.527,87.99,207272,4
4976,Brock Berrigan,Midnight Swim,6dHFDPpzaPUtirY92lT0T7,37,0.668,0.722,10,-4.215,0,0.0422,0.00307,8.74e-05,0.453,0.527,87.99,207272,4
4977,Brock Berrigan,Midnight Swim,6dHFDPpzaPUtirY92lT0T7,37,0.668,0.722,10,-4.215,0,0.0422,0.00307,8.74e-05,0.453,0.527,87.99,207272,4
4978,Brock Berrigan,Midnight Swim,6dHFDPpzaPUtirY92lT0T7,37,0.668,0.722,10,-4.215,0,0.0422,0.00307,8.74e-05,0.453,0.527,87.99,207272,4
4979,Brock Berrigan,Midnight Swim,6dHFDPpzaPUtirY92lT0T7,37,0.668,0.722,10,-4.215,0,0.0422,0.00307,8.74e-05,0.453,0.527,87.99,207272,4
4980,Brock Berrigan,Midnight Swim,6dHFDPpzaPUtirY92lT0T7,37,0.668,0.722,10,-4.215,0,0.0422,0.00307,8.74e-05,0.453,0.527,87.99,207272,4
4981,Brock Berrigan,Midnight Swim,6dHFDPpzaPUtirY92lT0T7,37,0.668,0.722,10,-4.215,0,0.0422,0.00307,8.74e-05,0.453,0.527,87.99,207272,4
4982,Eric Church,"Blue Moon Of Kentucky - Live At KFC Yum! Center, Louisville, KY / May 25, 2017",67SqY9n4teg8wb434GmAJo,26,0.269,0.979,9,-7.385,1,0.197,0.0601,0.000791,0.769,0.216,177.286,190548,4
4983,Eric Church,"Blue Moon Of Kentucky - Live At KFC Yum! Center, Louisville, KY / May 25, 2017",67SqY9n4teg8wb434GmAJo,26,0.269,0.979,9,-7.385,1,0.197,0.0601,0.000791,0.769,0.216,177.286,190548,4
4984,Eric Church,"Blue Moon Of Kentucky - Live At KFC Yum! Center, Louisville, KY / May 25, 2017",67SqY9n4teg8wb434GmAJo,26,0.269,0.979,9,-7.385,1,0.197,0.0601,0.000791,0.769,0.216,177.286,190548,4
4985,Eric Church,"Blue Moon Of Kentucky - Live At KFC Yum! Center, Louisville, KY / May 25, 2017",67SqY9n4teg8wb434GmAJo,26,0.269,0.979,9,-7.385,1,0.197,0.0601,0.000791,0.769,0.216,177.286,190548,4
4986,Eric Church,"Blue Moon Of Kentucky - Live At KFC Yum! Center, Louisville, KY / May 25, 2017",67SqY9n4teg8wb434GmAJo,26,0.269,0.979,9,-7.385,1,0.197,0.0601,0.000791,0.769,0.216,177.286,190548,4
4987,Eric Church,"Blue Moon Of Kentucky - Live At KFC Yum! Center, Louisville, KY / May 25, 2017",67SqY9n4teg8wb434GmAJo,26,0.269,0.979,9,-7.385,1,0.197,0.0601,0.000791,0.769,0.216,177.286,190548,4
4988,Eric Church,"Blue Moon Of Kentucky - Live At KFC Yum! Center, Louisville, KY / May 25, 2017",67SqY9n4teg8wb434GmAJo,26,0.269,0.979,9,-7.385,1,0.197,0.0601,0.000791,0.769,0.216,177.286,190548,4
4989,Eric Church,"Blue Moon Of Kentucky - Live At KFC Yum! Center, Louisville, KY / May 25, 2017",67SqY9n4teg8wb434GmAJo,26,0.269,0.979,9,-7.385,1,0.197,0.0601,0.000791,0.769,0.216,177.286,190548,4
4990,Eric Church,"Blue Moon Of Kentucky - Live At KFC Yum! Center, Louisville, KY / May 25, 2017",67SqY9n4teg8wb434GmAJo,26,0.269,0.979,9,-7.385,1,0.197,0.0601,0.000791,0.769,0.216,177.286,190548,4
4991,David Bowie,Fashion - Single Version; 2017 Remaster,0C4FhShwMJmIp4w12lHHdV,34,0.849,0.709,0,-10.099,1,0.0363,0.505,0.0951,0.105,0.956,109.252,205707,4
4992,David Bowie,Fashion - Single Version; 2017 Remaster,0C4FhShwMJmIp4w12lHHdV,34,0.849,0.709,0,-10.099,1,0.0363,0.505,0.0951,0.105,0.956,109.252,205707,4
4993,David Bowie,Fashion - Single Version; 2017 Remaster,0C4FhShwMJmIp4w12lHHdV,34,0.849,0.709,0,-10.099,1,0.0363,0.505,0.0951,0.105,0.956,109.252,205707,4
4994,David Bowie,Fashion - Single Version; 2017 Remaster,0C4FhShwMJmIp4w12lHHdV,34,0.849,0.709,0,-10.099,1,0.0363,0.505,0.0951,0.105,0.956,109.252,205707,4
4995,David Bowie,Fashion - Single Version; 2017 Remaster,0C4FhShwMJmIp4w12lHHdV,34,0.849,0.709,0,-10.099,1,0.0363,0.505,0.0951,0.105,0.956,109.252,205707,4
4996,David Bowie,Fashion - Single Version; 2017 Remaster,0C4FhShwMJmIp4w12lHHdV,34,0.849,0.709,0,-10.099,1,0.0363,0.505,0.0951,0.105,0.956,109.252,205707,4
4997,David Bowie,Fashion - Single Version; 2017 Remaster,0C4FhShwMJmIp4w12lHHdV,34,0.849,0.709,0,-10.099,1,0.0363,0.505,0.0951,0.105,0.956,109.252,205707,4
4998,David Bowie,Fashion - Single Version; 2017 Remaster,0C4FhShwMJmIp4w12lHHdV,34,0.849,0.709,0,-10.099,1,0.0363,0.505,0.0951,0.105,0.956,109.252,205707,4
4999,David Bowie,Fashion - Single Version; 2017 Remaster,0C4FhShwMJmIp4w12lHHdV,34,0.849,0.709,0,-10.099,1,0.0363,0.505,0.0951,0.105,0.956,109.252,205707,4
5000,EXO,Good Night,3GTRCT1awGpTwi3ONuT8D3,43,0.707,0.415,10,-7.662,0,0.0408,0.687,0.0,0.137,0.322,130.045,211166,4
5001,EXO,Good Night,3GTRCT1awGpTwi3ONuT8D3,43,0.707,0.415,10,-7.662,0,0.0408,0.687,0.0,0.137,0.322,130.045,211166,4
5002,EXO,Good Night,3GTRCT1awGpTwi3ONuT8D3,43,0.707,0.415,10,-7.662,0,0.0408,0.687,0.0,0.137,0.322,130.045,211166,4
5003,EXO,Good Night,3GTRCT1awGpTwi3ONuT8D3,43,0.707,0.415,10,-7.662,0,0.0408,0.687,0.0,0.137,0.322,130.045,211166,4
5004,EXO,Good Night,3GTRCT1awGpTwi3ONuT8D3,43,0.707,0.415,10,-7.662,0,0.0408,0.687,0.0,0.137,0.322,130.045,211166,4
5005,EXO,Good Night,3GTRCT1awGpTwi3ONuT8D3,43,0.707,0.415,10,-7.662,0,0.0408,0.687,0.0,0.137,0.322,130.045,211166,4
